,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Bowler
2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,David Miller
2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,David Miller
2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Durban,David Miller
2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Johannesburg,David Miller
2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,East London,David Miller
2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Port Elizabeth,David Miller
2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Centurion,David Miller
2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Hamilton,David Miller
2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Melbourne,David Miller
2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Sydney,David Miller
2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Canberra,David Miller
2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Auckland,David Miller
2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Wellington,David Miller
2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Sydney,David Miller
2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,David Miller
2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,David Miller
2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,David Miller
2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Chattogram,David Miller
2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Centurion,David Miller
2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Potchefstroom,David Miller
2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Durban,David Miller
2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Kanpur,David Miller
2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Indore,David Miller
2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Rajkot,David Miller
2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Chennai,David Miller
2681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Mumbai,David Miller
2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Benoni,David Miller
2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Centurion,David Miller
2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Johannesburg,David Miller
2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Durban,David Miller
2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Cape Town,David Miller
2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port Elizabeth,David Miller
2688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Durban,David Miller
2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Christchurch,David Miller
2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Wellington,David Miller
2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,David Miller
2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,David Miller
2693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Leeds,David Miller
2694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Southampton,David Miller
2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Lord's,David Miller
2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,The Oval,David Miller
2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,David Miller
2698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,The Oval,David Miller
2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Kimberley,David Miller
2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Durban,David Miller
2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Centurion,David Miller
2702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Cape Town,David Miller
2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Johannesburg,David Miller
2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Port Elizabeth,David Miller
2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,David Miller
2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,David Miller
2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,David Miller
2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,David Miller
2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Perth,David Miller
2710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Adelaide,David Miller
2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Hobart,David Miller
2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Port Elizabeth,David Miller
2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Durban,David Miller
2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Centurion,David Miller
2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Johannesburg,David Miller
2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Johannesburg,David Miller
2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Centurion,David Miller
2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Durban,David Miller
2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port Elizabeth,David Miller
2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Port Elizabeth,Rassie van der Dussen
2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Durban,Rassie van der Dussen
2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Centurion,Rassie van der Dussen
2723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Johannesburg,Rassie van der Dussen
2724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Cape Town,Rassie van der Dussen
2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Johannesburg,Rassie van der Dussen
2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Centurion,Rassie van der Dussen
2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Durban,Rassie van der Dussen
2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Cape Town,Rassie van der Dussen
2729,3.0,0.0,18.0,2.0,6.0,9.0,9.0,v Bangladesh,East London,Aiden Markram
2730,2.0,0.0,20.0,0.0,10.0,0.0,0.0,v India,Durban,Aiden Markram
2731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Centurion,Aiden Markram
2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Cape Town,Aiden Markram
2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Johannesburg,Aiden Markram
2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Port Elizabeth,Aiden Markram
2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Centurion,Aiden Markram
2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Aiden Markram
2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Aiden Markram
2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Aiden Markram
2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Kimberley,Aiden Markram
2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Bloemfontein,Aiden Markram
2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Paarl,Aiden Markram
2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Perth,Aiden Markram
2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Adelaide,Aiden Markram
2744,3.0,0.0,18.0,0.0,6.0,0.0,0.0,v Australia,Hobart,Aiden Markram
2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port Elizabeth,Aiden Markram
2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Cape Town,Aiden Markram
2747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Chattogram,Hashim Amla
2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,Hashim Amla
2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,Hashim Amla
2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,The Oval,Hashim Amla
2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Lord's,Hashim Amla
2752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,Hashim Amla
2753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Kenya,Bloemfontein,Hashim Amla
2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Kenya,Kimberley,Hashim Amla
2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Potchefstroom,Hashim Amla
2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Benoni,Hashim Amla
2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,Hashim Amla
2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Hobart,Hashim Amla
2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,Hashim Amla
2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Adelaide,Hashim Amla
2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Perth,Hashim Amla
2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Durban,Hashim Amla
2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Centurion,Hashim Amla
2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Centurion,Hashim Amla
2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Benoni,Hashim Amla
2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Centurion,Hashim Amla
2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cape Town,Hashim Amla
2768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Port Elizabeth,Hashim Amla
2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Gwalior,Hashim Amla
2770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Ahmedabad,Hashim Amla
2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,Hashim Amla
2772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,Hashim Amla
2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Roseau,Hashim Amla
2774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Roseau,Hashim Amla
2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Hashim Amla
2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Bloemfontein,Hashim Amla
2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Potchefstroom,Hashim Amla
2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Benoni,Hashim Amla
2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Hashim Amla
2780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Hashim Amla
2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Hashim Amla
2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Hashim Amla
2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Hashim Amla
2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Durban,Hashim Amla
2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Johannesburg,Hashim Amla
2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Cape Town,Hashim Amla
2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Port Elizabeth,Hashim Amla
2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Centurion,Hashim Amla
2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Delhi,Hashim Amla
2790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Netherlands,Mohali,Hashim Amla
2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Chennai,Hashim Amla
2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Nagpur,Hashim Amla
2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Kolkata,Hashim Amla
2794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,Hashim Amla
2795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Dhaka,Hashim Amla
2796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Centurion,Hashim Amla
2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Port Elizabeth,Hashim Amla
2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Durban,Hashim Amla
2799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Paarl,Hashim Amla
2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,East London,Hashim Amla
2801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Wellington,Hashim Amla
2802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Napier,Hashim Amla
2803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,Hashim Amla
2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,Hashim Amla
2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Southampton,Hashim Amla
2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,The Oval,Hashim Amla
2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Lord's,Hashim Amla
2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,Hashim Amla
2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Paarl,Hashim Amla
2810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Bloemfontein,Hashim Amla
2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Centurion,Hashim Amla
2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Johannesburg,Hashim Amla
2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Durban,Hashim Amla
2814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Benoni,Hashim Amla
2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Netherlands,Amstelveen,Hashim Amla
2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Cardiff,Hashim Amla
2817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,Hashim Amla
2818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Cardiff,Hashim Amla
2819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,The Oval,Hashim Amla
2820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Hashim Amla
2821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Hashim Amla
2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Hashim Amla
2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Hashim Amla
2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Hashim Amla
2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Hashim Amla
2826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Cape Town,Hashim Amla
2827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Port Elizabeth,Hashim Amla
2828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Centurion,Hashim Amla
2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Johannesburg,Hashim Amla
2830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Durban,Hashim Amla
2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Centurion,Hashim Amla
2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Hashim Amla
2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Hashim Amla
2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Hambantota,Hashim Amla
2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Bulawayo,Hashim Amla
2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Bulawayo,Hashim Amla
2837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Harare,Hashim Amla
2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Hashim Amla
2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Harare,Hashim Amla
2840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Hashim Amla
2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Harare,Hashim Amla
2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mount Maunganui,Hashim Amla
2843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mount Maunganui,Hashim Amla
2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,Hashim Amla
2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Perth,Hashim Amla
2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Perth,Hashim Amla
2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Canberra,Hashim Amla
2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,Hashim Amla
2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,Hashim Amla
2850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Durban,Hashim Amla
2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Johannesburg,Hashim Amla
2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,East London,Hashim Amla
2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Centurion,Hashim Amla
2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Hamilton,Hashim Amla
2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Melbourne,Hashim Amla
2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Sydney,Hashim Amla
2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Canberra,Hashim Amla
2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Auckland,Hashim Amla
2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Wellington,Hashim Amla
2860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Sydney,Hashim Amla
2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,Hashim Amla
2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,Hashim Amla
2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,Hashim Amla
2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Chattogram,Hashim Amla
2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Centurion,Hashim Amla
2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Potchefstroom,Hashim Amla
2867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Durban,Hashim Amla
2868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Kanpur,Hashim Amla
2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Indore,Hashim Amla
2870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Rajkot,Hashim Amla
2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Chennai,Hashim Amla
2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Mumbai,Hashim Amla
2873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Bloemfontein,Hashim Amla
2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Port Elizabeth,Hashim Amla
2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Centurion,Hashim Amla
2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Johannesburg,Hashim Amla
2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cape Town,Hashim Amla
2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Providence,Hashim Amla
2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Providence,Hashim Amla
2880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Basseterre,Hashim Amla
2881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Basseterre,Hashim Amla
2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Bridgetown,Hashim Amla
2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Bridgetown,Hashim Amla
2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Durban,Hashim Amla
2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Port Elizabeth,Hashim Amla
2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Cape Town,Hashim Amla
2887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port Elizabeth,Hashim Amla
2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Durban,Hashim Amla
2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Johannesburg,Hashim Amla
2890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Cape Town,Hashim Amla
2891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Centurion,Hashim Amla
2892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,Hashim Amla
2893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Christchurch,Hashim Amla
2894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Wellington,Hashim Amla
2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,Hashim Amla
2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,Hashim Amla
2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Leeds,Hashim Amla
2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Southampton,Hashim Amla
2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Lord's,Hashim Amla
2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,The Oval,Hashim Amla
2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,Hashim Amla
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,The Oval,Hashim Amla
2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Kimberley,Hashim Amla
2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Paarl,Hashim Amla
2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Durban,Hashim Amla
2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Centurion,Hashim Amla
2907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Cape Town,Hashim Amla
2908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Johannesburg,Hashim Amla
2909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Port Elizabeth,Hashim Amla
2910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Centurion,Hashim Amla
2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Hashim Amla
2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Hashim Amla
2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Hashim Amla
2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Hashim Amla
2915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Hashim Amla
2916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Port Elizabeth,Hashim Amla
2917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Durban,Hashim Amla
2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Centurion,Hashim Amla
2919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Johannesburg,Hashim Amla
2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Cape Town,Hashim Amla
2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Paarl,Quinton de Kock 
2922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Kimberley,Quinton de Kock 
2923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Potchefstroom,Quinton de Kock 
2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Benoni,Quinton de Kock 
2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Quinton de Kock 
2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Quinton de Kock 
2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Quinton de Kock 
2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Quinton de Kock 
2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Quinton de Kock 
2930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Quinton de Kock 
2931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Cape Town,Quinton de Kock 
